Permit Number,Permit Type,Permit Type Definition,Permit Creation Date,Block,Lot,Street Number,Street Number Suffix,Street Name,Street Suffix,Unit,Unit Suffix,Description,Current Status,Current Status Date,Filed Date,Issued Date,Completed Date,First Construction Document Date,Structural Notification,Number of Existing Stories,Number of Proposed Stories,Voluntary Soft-Story Retrofit,Fire Only Permit,Permit Expiration Date,Estimated Cost,Revised Cost,Existing Use,Existing Units,Proposed Use,Proposed Units,Plansets,TIDF Compliance,Existing Construction Type,Existing Construction Type Description,Proposed Construction Type,Proposed Construction Type Description,Site Permit,Supervisor District,Neighborhoods - Analysis Boundaries,Zipcode,Location,Record ID
201407020334,2,new construction wood frame,07/02/2014,4094,046,931,,Kansas,St,,,"erect 3-story, 2 dwelling units with 1 basement residential building.",issued,04/15/2019,07/02/2014,04/15/2019,,03/22/2021,,,3,,,03/30/2022,1692250,1692250,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,10,Potrero Hill,94107,POINT (-122.40257662304458 37.757963938826705),1347693499218
201407020334,2,new construction wood frame,07/02/2014,4094,046,933,,Kansas,St,,,"erect 3-story, 2 dwelling units with 1 basement residential building.",issued,04/15/2019,07/02/2014,04/15/2019,,03/22/2021,,,3,,,03/30/2022,1692250,1692250,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,10,Potrero Hill,94107,POINT (-122.40257662304458 37.757963938826705),1347694499219
201407020335,2,new construction wood frame,07/02/2014,4094,047,927,,Kansas,St,,,"erect 3-story, 2 dwelling units with 1 basement residential building.",reinstated,05/17/2019,07/02/2014,04/15/2019,,03/22/2021,,,3,,,03/30/2022,1877250,1877250,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,10,Potrero Hill,94107,POINT (-122.40258320059638 37.75803239856199),1347701499220
201407020335,2,new construction wood frame,07/02/2014,4094,047,929,,Kansas,St,,,"erect 3-story, 2 dwelling units with 1 basement residential building.",reinstated,05/17/2019,07/02/2014,04/15/2019,,03/22/2021,,,3,,,03/30/2022,1877250,1877250,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,10,Potrero Hill,94107,POINT (-122.40258320059638 37.75803239856199),1347702499221
201407020336,2,new construction wood frame,07/02/2014,4094,048,923,,Kansas,St,,,"erect 3-story, 2 dwelling units with 1 basement residential building.",reinstated,05/09/2019,07/02/2014,04/15/2019,,03/22/2021,,,3,,,03/30/2022,1900000,1900000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,10,Potrero Hill,94107,POINT (-122.40258963094563 37.75809932498829),1347703499222
201407090779,1,new construction,07/09/2014,5513,012,1513,J,York,St,,,"building e: erect 3-story, type 3a, two family dwelling. 1513j york st & 1513k york st.",issued,12/06/2021,07/09/2014,12/06/2021,,,,,3,,,11/20/2024,100000,800000,,,2 family dwelling,2,2,,,,3,constr type 3,Y,9,Bernal Heights,94110,POINT (-122.40708817836 37.748047122352986),1621832518642
201407090779,1,new construction,07/09/2014,5513,012,1513,K,York,St,,,"building e: erect 3-story, type 3a, two family dwelling. 1513j york st & 1513k york st.",issued,12/06/2021,07/09/2014,12/06/2021,,,,,3,,,11/20/2024,100000,800000,,,2 family dwelling,2,2,,,,3,constr type 3,Y,9,Bernal Heights,94110,POINT (-122.40708817836 37.748047122352986),1621833518641
201407090780,1,new construction,07/09/2014,5513,011,1513,E,York,St,,,"building c: erect 3-story, type 3a, two family dwelling. 1513e york st & 1513f york st.",issued,12/06/2021,07/09/2014,12/06/2021,,,,,4,,,11/20/2024,100000,800000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,9,Bernal Heights,94110,POINT (-122.40686723209122 37.748125532116475),1348274500112
201407090780,1,new construction,07/09/2014,5513,011,1513,F,York,St,,,"building c: erect 3-story, type 3a, two family dwelling. 1513e york st & 1513f york st.",issued,12/06/2021,07/09/2014,12/06/2021,,,,,4,,,11/20/2024,100000,800000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,9,Bernal Heights,94110,POINT (-122.40686723209122 37.748125532116475),1621829500113
201407090781,1,new construction,07/09/2014,5513,011,1513,G,York,St,,,"building d: erect 3-story, type 3a, two family dwelling. 1513g york st & 1513h york st.",issued,12/06/2021,07/09/2014,12/06/2021,,,,,4,,,11/20/2024,100000,800000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,9,Bernal Heights,94110,POINT (-122.40686723209122 37.748125532116475),1621830518639
201407090781,1,new construction,07/09/2014,5513,011,1513,H,York,St,,,"building d: erect 3-story, type 3a, two family dwelling. 1513g york st & 1513h york st.",issued,12/06/2021,07/09/2014,12/06/2021,,,,,4,,,11/20/2024,100000,800000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,9,Bernal Heights,94110,POINT (-122.40686723209122 37.748125532116475),1621851518643
201407090811,2,new construction wood frame,07/09/2014,0478,003,2815,,Polk,St,,,"to erect 3 stories, 1 basement, type iii-a, 3 units residential building.",complete,11/19/2020,07/09/2014,06/29/2017,11/19/2020,09/06/2017,,,3,,,06/13/2020,1500000,1500000,,,apartments,3,2,,,,3,constr type 3,Y,2,Russian Hill,94109,POINT (-122.42341011397242 37.80275013431264),134830671455
201407090770,1,new construction,07/09/2014,5513,020,1513,A,York,St,,,"building a: erect 2-story over basement, type 3a, 2 family dwelling units building, 1513-a  & 1513-b york street.",issued,12/06/2021,07/09/2014,12/06/2021,,,,,2,,,11/20/2024,180000,800000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,9,Bernal Heights,94110,POINT (-122.40742030023536 37.74804670563667),1348278500115
201407090770,1,new construction,07/09/2014,5513,020,1513,B,York,St,,,"building a: erect 2-story over basement, type 3a, 2 family dwelling units building, 1513-a  & 1513-b york street.",issued,12/06/2021,07/09/2014,12/06/2021,,,,,2,,,11/20/2024,180000,800000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,9,Bernal Heights,94110,POINT (-122.40742030023536 37.74804670563667),1348282500109
201407090778,1,new construction,07/09/2014,5513,012,1513,C,York,St,,,"building b: erect 2-story, type 3a, two family dwelling. 1513c york st & 1513d york st.",issued,12/06/2021,07/09/2014,12/06/2021,,,,,4,,,11/20/2024,100000,800000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,9,Bernal Heights,94110,POINT (-122.40708817836 37.748047122352986),1348276500110
201407090778,1,new construction,07/09/2014,5513,012,1513,D,York,St,,,"building b: erect 2-story, type 3a, two family dwelling. 1513c york st & 1513d york st.",issued,12/06/2021,07/09/2014,12/06/2021,,,,,4,,,11/20/2024,100000,800000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,9,Bernal Heights,94110,POINT (-122.40708817836 37.748047122352986),1621828500111
201407100913,2,new construction wood frame,07/10/2014,3753,314,77,,Falmouth,St,,,erect 4 story type v 15 residential unit & 2 commercial office. compliance w/ ordinance no 155-13 not required.,complete,06/28/2016,07/10/2014,06/29/2015,06/28/2016,08/18/2015,,,4,,,05/28/2021,2800000,2800000,,,apartments,15,2,,,,5,wood frame (5),Y,6,South of Market,94107,POINT (-122.40385724212345 37.779227850222384),1348426500126
201407100913,2,new construction wood frame,07/10/2014,3753,314,236,,Shipley,St,,,erect 4 story type v 15 residential unit & 2 commercial office. compliance w/ ordinance no 155-13 not required.,complete,06/28/2016,07/10/2014,06/29/2015,06/28/2016,08/18/2015,,,4,,,05/28/2021,2800000,2800000,,,apartments,15,2,,,,5,wood frame (5),Y,6,South of Market,94107,POINT (-122.40385724212345 37.779227850222384),1348423500124
201407111074,2,new construction wood frame,07/11/2014,6652,016A,1783,,Noe,St,,,"to erect 3 stories, no basement, single family dwelling unit building.",complete,04/25/2018,07/11/2014,04/20/2016,04/25/2018,07/13/2016,,,3,,,04/05/2019,850000,1000230,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,8,Glen Park,94131,POINT (-122.43054056558827 37.7406641694176),1348638209923
201407181635,2,new construction wood frame,07/18/2014,6604,038,647,,Duncan,St,,,"erect 3 stories, 2 basements, one single family",complete,01/03/2020,07/18/2014,01/12/2017,01/03/2020,02/28/2017,,,3,,,12/28/2019,500000,800000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,8,Noe Valley,94131,POINT (-122.43433147712494 37.745401899970915),1349405208951
201407221872,2,new construction wood frame,07/22/2014,2659,052,3198,,Market,St,,,"construct new 3-stories, no basement, 2-unit residential building.",complete,12/13/2019,07/22/2014,02/22/2016,12/13/2019,05/01/2017,,,3,,,02/06/2019,403792.16,472000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,8,Castro/Upper Market,94114,POINT (-122.44508421689221 37.75954951094698),1349721499079
201407252206,2,new construction wood frame,07/25/2014,7138,056,115,,Plymouth,Av,,,"construct new 3-story, 4-unit apartment.",issued,08/26/2016,07/25/2014,08/26/2016,,04/30/2018,,,3,,,08/11/2019,500000,1518640,,,apartments,4,2,,,,5,wood frame (5),Y,11,Oceanview/Merced/Ingleside,94112,POINT (-122.45623182297436 37.71196962569703),1350125222937
201407252206,2,new construction wood frame,07/25/2014,7138,056,117,,Plymouth,Av,,,"construct new 3-story, 4-unit apartment.",issued,08/26/2016,07/25/2014,08/26/2016,,04/30/2018,,,3,,,08/11/2019,500000,1518640,,,apartments,4,2,,,,5,wood frame (5),Y,11,Oceanview/Merced/Ingleside,94112,POINT (-122.45623182297436 37.71196962569703),1350126487860
201407302510,2,new construction wood frame,07/30/2014,5991,002,302,,University,St,,,"to erect 3 stories, no basement, single family dwelling.",issued,06/09/2017,07/30/2014,06/09/2017,,04/23/2018,,,3,,,05/24/2020,500000,650000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,9,Portola,94134,POINT (-122.41423325593475 37.72627924781995),1350524492478
201407302511,2,new construction wood frame,07/30/2014,5991,003,306,,University,St,,,"to erect 3 stories, no basement, single family dwelling.",issued,06/09/2017,07/30/2014,06/09/2017,,04/23/2018,,,3,,,05/24/2020,500000,650000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,9,Portola,94134,POINT (-122.41420632397862 37.72621400653094),1350525492476
201407302522,2,new construction wood frame,07/30/2014,5503,018,3121,,Folsom,St,,,"to erect 3 stories, no basement, 2 family dwelling, type v construction.",complete,08/05/2020,07/30/2014,12/23/2015,08/05/2020,05/03/2018,,,3,,,12/07/2018,600000,600000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,9,Bernal Heights,94110,POINT (-122.41332594648799 37.74791144345186),1350536500281
201407302522,2,new construction wood frame,07/30/2014,5503,018,3123,,Folsom,St,,,"to erect 3 stories, no basement, 2 family dwelling, type v construction.",complete,08/05/2020,07/30/2014,12/23/2015,08/05/2020,05/03/2018,,,3,,,12/07/2018,600000,600000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,9,Bernal Heights,94110,POINT (-122.41332594648799 37.74791144345186),1350537500282
201407302503,2,new construction wood frame,07/30/2014,5991,001,300,,University,St,,,"to erect 3 stories, no basement, single family dwelling.",issued,06/09/2017,07/30/2014,06/09/2017,,04/23/2018,,,3,,,05/24/2020,500000,650000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,9,Portola,94134,POINT (-122.41426019000068 37.72634448912051),1350523492475
201407302554,2,new construction wood frame,07/30/2014,1118,003,930,,Baker,St,,,"erect 3-story, 4 dwelling units with 1 basement, type 5, building.",withdrawn,10/23/2015,07/30/2014,,,,,,3,,,,495000,,,,apartments,4,2,,,,5,wood frame (5),Y,2,Lone Mountain/USF,94115,POINT (-122.44139542446283 37.77989689076317),135057489923
201408012761,2,new construction wood frame,08/01/2014,1308,019,255,,Seacliff,Av,,,"to erect 3 stories, 1 basement, type v-b, single family residential building.",complete,08/12/2019,08/01/2014,08/11/2017,08/12/2019,04/03/2018,,,3,,,07/26/2020,1800000,1800000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,2,Seacliff,94121,POINT (-122.48887488922061 37.78834512659559),135088395872
201408053094,2,new construction wood frame,08/05/2014,3502,108,198,,Valencia,St,,,"to erect 5 stories, no basement, type 5-a, 28 units residential condo and commercial building. (r-2,m)
** maher: compliance with ordinance is required **",issued,11/29/2018,08/05/2014,11/29/2018,,03/29/2021,,,5,,,10/28/2024,3000000,7500000,,,apartments,28,2,,,,5,wood frame (5),Y,8,Mission,94103,POINT (-122.42268628553683 37.77009628474111),1533281513537
201408113571,2,new construction wood frame,08/11/2014,6044,007,450,,Somerset,St,,,"bldg 2. erect a 1-story, no basement, type v, commercial modular school building.",complete,09/23/2015,08/11/2014,04/20/2015,09/23/2015,05/29/2015,,,1,,,04/04/2018,12500,244000,,,school,0,2,,,,5,wood frame (5),Y,9,Portola,94134,POINT (-122.40772027210345 37.725681204027254),1351925373311
201408123674,2,new construction wood frame,08/12/2014,0155,020,1364,,Pacific,Av,0,,"to erect 4 stories, 1 basement, single family residential & business.",issued,11/28/2016,08/12/2014,11/28/2016,,11/22/2019,,,4,,,11/13/2019,737700,953600,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,3,Russian Hill,94109,POINT (-122.41769908322239 37.79569077091792),1352076295503
201408123679,2,new construction wood frame,08/12/2014,0155,021,1370,,Pacific,Av,0,,"to erect 4 stories, 1 basement, single family with business.",issued,11/28/2016,08/12/2014,11/28/2016,,11/22/2019,,,4,,,11/13/2019,646500,851200,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,3,Russian Hill,94109,POINT (-122.41776315324284 37.79568260140799),1352081295542
201408133766,1,new construction,08/13/2014,8715,004,110,,Channel,,,,"to erect 6 stories, 1 basement, 152 residential apartment, office, retail & parking building.
** maher: compliance with ordinance no# 155-13 required **",complete,11/20/2020,08/13/2014,08/04/2015,11/20/2020,11/19/2020,,,6,,,07/03/2021,50000000,50000000,,,apartments,152,2,,,,1,constr type 1,Y,6,Mission Bay,94158,POINT (-122.39051505054373 37.77524190438379),1352193500322
201408133775,1,new construction,08/13/2014,8715,004,1000,,03rd,St,,,"to erect 16 stories, no basement, 198 residential apartment, office, retail & parking building.
** maher: compliance with ordinance no# 155-13 required **",complete,11/20/2020,08/13/2014,08/04/2015,11/20/2020,11/19/2020,,,16,,,07/03/2021,80000000,86000000,,,apartments,198,2,,,,1,constr type 1,Y,6,Mission Bay,94158,POINT (-122.39051505054373 37.77524190438379),1352628500321
201408133730,1,new construction,08/13/2014,0156,036,160,,Bernard,St,,,erect 4 stories for  2 dwelling units.,complete,06/03/2019,08/13/2014,01/13/2017,06/03/2019,05/05/2017,,,4,,,12/29/2019,675000,1105350,,,2 family dwelling,2,2,,,,3,constr type 3,Y,3,Nob Hill,94109,POINT (-122.41605980359152 37.79632821440753),1352144497456
201408204293,2,new construction wood frame,08/20/2014,5704,033,415,,Ellsworth,St,,,construct new 1-story artist studio. building is an r-3 accessory building,complete,12/02/2015,08/20/2014,05/19/2015,12/02/2015,09/03/2015,,,1,,,05/13/2016,40000,56000,,,workshop residential,,2,,,,5,wood frame (5),Y,9,Bernal Heights,94110,POINT (-122.41444570326576 37.73810393267064),1352890187284
201408214436,2,new construction wood frame,08/21/2014,1738,021,1126,,Irving,St,,,"to erect 4 stories, 3 units residential with retail building.",withdrawn,11/02/2015,08/21/2014,,,,,,3,,,,900000,,,,apartments,4,2,,,,5,wood frame (5),Y,5,Inner Sunset,94122,POINT (-122.4700166836906 37.76412442215266),1353098112306
201408254602,2,new construction wood frame,08/25/2014,6920,010,129,,De Soto,St,,,construct (n) 1-story detached private garage.,complete,05/03/2018,08/25/2014,10/30/2017,05/03/2018,12/04/2017,,,1,,,10/25/2018,20000,31395,,,prkng garage/private,0,2,,,,5,wood frame (5),Y,7,West of Twin Peaks,94127,POINT (-122.46565554880837 37.723979177709865),1353312214154
201408274881,2,new construction wood frame,08/27/2014,6524,009A,1244,,Treat,Av,0,,"erect 1 story, type 5, garage building.",issued,11/09/2017,08/27/2014,11/09/2017,,,,,1,,,11/04/2018,19000,50000,,,prkng garage/private,,2,,,,5,wood frame (5),,9,Mission,94110,POINT (-122.4130688295603 37.75024554682695),1353673409512
201409055492,2,new construction wood frame,09/05/2014,1456,023,6044,,Geary,Bl,,,"to erect 4 stories, 3 units condominium building and one retail.",complete,09/29/2017,09/05/2014,01/14/2016,09/29/2017,04/27/2016,,,4,,,12/29/2018,850000,1150000,,,apartments,3,2,,,,5,wood frame (5),Y,1,Outer Richmond,94121,POINT (-122.4844822008346 37.78041298709303),1409047505668
201409055492,2,new construction wood frame,09/05/2014,1456,023,6046,,Geary,Bl,,,"to erect 4 stories, 3 units condominium building and one retail.",complete,09/29/2017,09/05/2014,01/14/2016,09/29/2017,04/27/2016,,,4,,,12/29/2018,850000,1150000,,,apartments,3,2,,,,5,wood frame (5),Y,1,Outer Richmond,94121,POINT (-122.4844822008346 37.78041298709303),1409048505666
201409055492,2,new construction wood frame,09/05/2014,1456,023,6048,,Geary,Bl,,,"to erect 4 stories, 3 units condominium building and one retail.",complete,09/29/2017,09/05/2014,01/14/2016,09/29/2017,04/27/2016,,,4,,,12/29/2018,850000,1150000,,,apartments,3,2,,,,5,wood frame (5),Y,1,Outer Richmond,94121,POINT (-122.4844822008346 37.78041298709303),1409049505669
201409045458,1,new construction,09/04/2014,8727,005,1800,,Owens,St,,,"to erect 12 stories, 1.5 basement, office, retail and parking building.",complete,09/19/2019,09/04/2014,11/12/2015,09/19/2019,02/26/2016,,,12,,,10/11/2021,150000000,191000000,,,office,0,2,,,,1,constr type 1,Y,6,Potrero Hill,94158,POINT (-122.39343411270139 37.76533187601531),1354419500954
201409166483,2,new construction wood frame,09/16/2014,4912,016,1314,,Fitzgerald,Av,,,"erect 1-story, type 5, warehouse building. n/a for maher ordinance.",complete,02/12/2021,09/16/2014,11/29/2016,02/12/2021,01/24/2019,,,1,,,11/14/2019,1100000,2180000,,,"warehouse, furniture",,2,,,,5,wood frame (5),Y,10,Bayview Hunters Point,94124,POINT (-122.3935080288991 37.72269661209215),1355731500865
201409166491,2,new construction wood frame,09/16/2014,4912,016,1409,,Egbert,Av,,,"erect 1-story, type 5, warehouse building. maher n/a.",complete,02/12/2021,09/16/2014,11/29/2016,02/12/2021,01/24/2019,,,1,,,11/14/2019,1100000,2180000,,,"warehouse, furniture",,2,,,,5,wood frame (5),Y,10,Bayview Hunters Point,94124,POINT (-122.3935080288991 37.72269661209215),1355741500864
201409226940,2,new construction wood frame,09/22/2014,6199,027,47,,Alpha,St,,,"erect 1-story, type 5, carport.",cancelled,03/11/2021,09/22/2014,,,,,,1,,,,1500,,,,prkng garage/private,,2,,,,5,wood frame (5),,10,Visitacion Valley,94134,POINT (-122.40276891161949 37.71505530978281),1356325198117
201409247165,2,new construction wood frame,09/24/2014,6525,001A,1,,Horace,St,,,construct (n) 3-story single family residence.,filed,09/24/2014,09/24/2014,,,,,,3,,,,550000,,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,9,Mission,94110,POINT (-122.41439795041529 37.75072284467507),1356604206201
201409247168,2,new construction wood frame,09/24/2014,6525,001,2906,,Folsom,St,0,,construct (n) 4-story single family residence.,filed,09/24/2014,09/24/2014,,,,,,4,,,,600000,,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,9,Mission,94110,POINT (-122.41420079772276 37.750734742047975),1356608399047
